URL,_id/$oid,address,address line 2,name,outcode,postcode,rating,type_of_food
http://www.just-eat.co.uk/restaurants-ashtonfishbar-wn4/menu,55f14312c7447c3da7051ffc,11 Gerard Street,Aston,Ashton Fish Bar,WN4,9AG,5.5,Fish & Chips
http://www.just-eat.co.uk/restaurants-ashtoonpizzaandchippy/menu,55f14312c7447c3da7051ffd,153 Hawthorn Road,Ashington,Ashtoon Pizza & Chippy,NE63,0SP,5.5,Pizza
http://www.just-eat.co.uk/restaurants-ashyschippery-bl3/menu,55f14312c7447c3da7051ffe,17 St Helens Road,Bolton,Ashy's Chippery & Takeaway,BL3,3NL,4.5,Fish & Chips
http://www.just-eat.co.uk/restaurants-asiaasia-so53/menu,55f14312c7447c3da7051fff,4 Bournemouth Road,Eastleigh,Asia Asia,SO53,3DB,3.5,Chinese
http://www.just-eat.co.uk/restaurants-asiabagus-fy3/menu,55f14312c7447c3da7052000,4 Mowbray Drive,Blackpool,Asia Bagus,FY3,7JR,5.5,Chinese
http://www.just-eat.co.uk/restaurants-asiachannel-bs8/menu,55f14312c7447c3da7052001,259 Hotwell Road Hotwell,Bristol,Asia Channel,BS8,4SF,5,Chinese
http://www.just-eat.co.uk/restaurants-asiachinese-g14/menu,55f14312c7447c3da7052002,19 Kelso Street,Glasgow,Asia Chinese,G14,0LB,4.5,Chinese
http://www.just-eat.co.uk/restaurants-asiadelight-ip3/menu,55f14312c7447c3da7052003,223 Rosehill Road,Ipswich,Asia Delight,IP3,8HF,5,Chinese
http://www.just-eat.co.uk/restaurants-asiagardenbs3/menu,55f14312c7447c3da7052004,29 Oxford Street,Bristol,Asia Garden,BS3,4RJ,5,Chinese
http://www.just-eat.co.uk/restaurants-asiaindian/menu,55f14312c7447c3da7052005,17 Reddicap Industrial Estate,West midlands,Asia Indian Takeaway,B75,7BU,5,Curry
http://www.just-eat.co.uk/restaurants-asialounge-bl9/menu,55f14312c7447c3da7052006,136 Rochdale Road,Bury,Asia Lounge,BL9,7BD,4,Curry
http://www.just-eat.co.uk/restaurants-asialounge-bl9/menu,55f14312c7447c3da7052007,136 Rochdale Road,Bury,Asia Lounge,BL9,7BD,4,Curry
http://www.just-eat.co.uk/restaurants-asia-tandoori/menu,55f14312c7447c3da7052008,Unit 1,Nottingham,Asia Tandoori,NG4,3BP,4,Curry
http://www.just-eat.co.uk/restaurants-asiatandoori-sm6/menu,55f14312c7447c3da7052009,19 London Road,Surrey,Asia Tandoori Restaurant - Collection Only,SM6,7HW,Not yet rated,Curry
http://www.just-eat.co.uk/restaurants-asiavilla-n17/menu,55f14312c7447c3da705200a,462 Lordship Lane,London,Asia Villa,N17,7QY,5.5,Thai
http://www.just-eat.co.uk/restaurants-asiawokso18/menu,55f14312c7447c3da705200b,13 West End Road,Southampton,Asia Wok,SO18,6TE,4.5,Chinese
http://www.just-eat.co.uk/restaurants-asianbox-pl7/menu,55f14312c7447c3da705200c,21 Market Road,Plymouth,Asian Box,PL7,1QW,5,Thai
http://www.just-eat.co.uk/restaurants-asiandelight-bt79/menu,55f14312c7447c3da705200d,67 Market Street OMAGH,County Tyrone,Asian Delight,BT79,0AA,5,Curry
http://www.just-eat.co.uk/restaurants-AsianFlavasNG8/menu,55f14312c7447c3da705200e,16 Broxtowe Lane,Nottingham,Asian Flavaz,NG8,5NP,5,Curry
http://www.just-eat.co.uk/restaurants-asianfusion-g72/menu,55f14312c7447c3da705200f,202 Main Street,Cambuslang,Asian Fusion,G72,7EN,5.5,Chinese
http://www.just-eat.co.uk/restaurants-asiangate-hu6/menu,55f14312c7447c3da7052010,Unit 2 563 Inglemire Lane,Hull,Asian Gate,HU6,8SW,5,Curry
http://www.just-eat.co.uk/restaurants-asiankitchen-hu3/menu,55f14312c7447c3da7052011,35 Princes Avenue,Hull,Asian Kitchen,HU5,3RX,4.5,Curry
http://www.just-eat.co.uk/restaurants-asiankitchen-bt36/menu,55f14312c7447c3da7052012,290 Antrim Road Glengormley,Belfast,Asian Kitchen,BT36,7QT,5.5,Chinese
http://www.just-eat.co.uk/restaurants-asianrestaurant-hu3/menu,55f14312c7447c3da7052013,112 Spring Bank,Hull,Asian Restaurant,HU3,1QH,5.5,Mediterranean
http://www.just-eat.co.uk/restaurants-asianspiceex34/menu,55f14312c7447c3da7052014,36 Greenclose Road,Ilfracombe,Asian Spice,EX34,8BT,5,Curry
http://www.just-eat.co.uk/restaurants-asian-spice-manchester/menu,55f14312c7447c3da7052015,11 Green Lane,Cheshire,Asian Spice,M33,5PN,Not yet rated,Curry
http://www.just-eat.co.uk/restaurants-asian-spicy/menu,55f14312c7447c3da7052016,202 Cheltenham Road,Bristol,Asian Spicy,BS6,5QZ,4,Curry
http://www.just-eat.co.uk/restaurants-asianstation-ss2/menu,55f14312c7447c3da7052017,10 Earls Hall Parade,Essex,Asian Station,SS2,6NW,5.5,Chinese
http://www.just-eat.co.uk/restaurants-asian-tandoori-g13/menu,55f14312c7447c3da7052018,3A Duntreath Avenue,Glasgow,Asian Tandoori,G13,4JG,5,Curry
http://www.just-eat.co.uk/restaurants-asian-tandoori-g72/menu,55f14312c7447c3da7052019,160 Main Street,Cambuslang,Asian Tandoori,G72,7EL,5.5,Curry
http://www.just-eat.co.uk/restaurants-asiana-sn1/menu,55f14312c7447c3da705201a,2 Hoopers Place,Swindon,Asiana,SN1,3RA,4,Curry
http://www.just-eat.co.uk/restaurants-asiana-fine-indian/menu,55f14312c7447c3da705201b,110A High Street,Rayleigh,Asiana Fine Indian Dining,SS6,7BY,5.5,Curry
http://www.just-eat.co.uk/restaurants-asif-cr0/menu,55f14312c7447c3da705201c,4 The Broadway,Surrey,Asif,CR0,4QR,5,Curry
http://www.just-eat.co.uk/restaurants-asif-cr0/menu,55f14312c7447c3da705201d,4 The Broadway,Surrey,Asif,CR0,4QR,5,Curry
http://www.just-eat.co.uk/restaurants-asimpizza-b19/menu,55f14312c7447c3da705201e,227a Lozells Road,Birmingham,Asim Pizza & Kebab House,B19,1RJ,4.5,Pizza
http://www.just-eat.co.uk/restaurants-asimpizza-b19/menu,55f14312c7447c3da705201f,227a Lozells Road,Birmingham,Asim Pizza & Kebab House,B19,1RJ,4.5,Pizza
http://www.just-eat.co.uk/restaurants-askewfishandkebabs-w12/menu,55f14312c7447c3da7052020,114 Askew Road,London,Askew Fish & Kebabs,W12,9BL,5.5,Kebab
http://www.just-eat.co.uk/restaurants-aslirestaurant-l8/menu,55f14312c7447c3da7052021,98 Lodge Lane,Merseyside,Asli Restaurant,L8,0QN,5,Arabic
http://www.just-eat.co.uk/restaurants-aslirestaurant-l8/menu,55f14312c7447c3da7052022,98 Lodge Lane,Merseyside,Asli Restaurant,L8,0QN,5,Arabic
http://www.just-eat.co.uk/restaurants-aslizaiqa-le5/menu,55f14312c7447c3da7052023,52 Uppingham Road,Leicestershire,Asli Zaiqa,LE5,0QD,6,Curry
http://www.just-eat.co.uk/restaurants-aspendos-ct21/menu,55f14312c7447c3da7052024,Prospect Chambers,Hythe,Aspendos,CT21,5NS,5.5,Pizza
http://www.just-eat.co.uk/restaurants-aspendos-ct21/menu,55f14312c7447c3da7052025,Prospect Chambers,Hythe,Aspendos,CT21,5NS,5.5,Pizza
http://www.just-eat.co.uk/restaurants-aspendos-bb18/menu,55f14312c7447c3da7052026,9 Victoria Road,Lancashire,Aspendos,BB18,6UN,5.5,Pizza
http://www.just-eat.co.uk/restaurants-aspendos-ct19/menu,55f14312c7447c3da7052027,29 Cheriton High Street,Folkestone,Aspendos,CT19,4EX,5.5,Pizza
http://www.just-eat.co.uk/restaurants-aspendos-ct19/menu,55f14312c7447c3da7052028,29 Cheriton High Street,Folkestone,Aspendos,CT19,4EX,5.5,Pizza
http://www.just-eat.co.uk/restaurants-aspendos-tn29/menu,55f14312c7447c3da7052029,67 High Street,Dymchurch,Aspendos,TN29,0NH,6,Pizza
http://www.just-eat.co.uk/restaurants-aspleyfishbarand-kebabhouse-ng8/menu,55f14312c7447c3da705202a,399 Nuthall Road,Nottingham,Aspley Fish Bar & Kebab House,NG8,5DB,4.5,Fish & Chips
http://www.just-eat.co.uk/restaurants-asraa-shisha-lounge-canterbury/menu,55f14312c7447c3da705202b,74A Wincheap Road,Canterbury,Asraa Shisha Lounge,CT1,3RS,4,Burgers
http://www.just-eat.co.uk/restaurants-assam-warminster/menu,55f14312c7447c3da705202c,58 East Street,Wiltshire,Assam,BA12,9BW,Not yet rated,Curry
http://www.just-eat.co.uk/restaurants-assams/menu,55f14312c7447c3da705202d,57 West Regent Street,Glasgow,Assam�s,G2,2AE,4.5,Curry
http://www.just-eat.co.uk/restaurants-assams/menu,55f14312c7447c3da705202e,57 West Regent Street,Glasgow,Assam�s,G2,2AE,4.5,Curry
http://www.just-eat.co.uk/restaurants-astleygrillm29/menu,55f14312c7447c3da705202f,414 Manchester Road Tyldesley,Manchester,Astley Grill,M29,7DY,4,American
http://www.just-eat.co.uk/restaurants-astleygrillm29/menu,55f14312c7447c3da7052030,414 Manchester Road Tyldesley,Manchester,Astley Grill,M29,7DY,4,American
http://www.just-eat.co.uk/restaurants-astleytandoori-m29/menu,55f14312c7447c3da7052031,416 Manchester Road Tyldesley,Manchester,Astley Tandoori,M29,7DY,5,Curry
http://www.just-eat.co.uk/restaurants-astleytandoori-m29/menu,55f14312c7447c3da7052032,416 Manchester Road Tyldesley,Manchester,Astley Tandoori,M29,7DY,5,Curry
http://www.just-eat.co.uk/restaurants-Aston-Kebab-House-B6/menu,55f14312c7447c3da7052033,474 Wilton Road,Birmingham,Aston Station Chippy Kebab House,B6,6SN,3,Kebab
http://www.just-eat.co.uk/restaurants-Aston-Kebab-House-B6/menu,55f14312c7447c3da7052034,474 Wilton Road,Birmingham,Aston Station Chippy Kebab House,B6,6SN,3,Kebab
http://www.just-eat.co.uk/restaurants-asya-mangal-grays/menu,55f14312c7447c3da7052035,59 High Streeet,Essex,Asya Mangal,RM17,6NX,5,Turkish
http://www.just-eat.co.uk/restaurants-atwanda-se24/menu,55f14312c7447c3da7052036,24 Milkwood Road,London,At Wan Da,SE24,0HH,4.5,Chinese
http://www.just-eat.co.uk/restaurants-atwanda-se24/menu,55f14312c7447c3da7052037,24 Milkwood Road,London,At Wan Da,SE24,0HH,4.5,Chinese
http://www.just-eat.co.uk/restaurants-at28-bt18/menu,55f14312c7447c3da7052038,45 High Street,Holwood,At28,BT18,9AB,5,Chinese
http://www.just-eat.co.uk/restaurants-atashpersian-tw8/menu,55f14312c7447c3da7052039,55 High Street,Brentford,Atash Persian Restaurant - Collection Only,TW8,0AH,6,Persian
http://www.just-eat.co.uk/restaurants-atashpersian-tw8/menu,55f14312c7447c3da705203a,55 High Street,Brentford,Atash Persian Restaurant - Collection Only,TW8,0AH,6,Persian
http://www.just-eat.co.uk/restaurants-athena-g3/menu,55f14312c7447c3da705203b,141 Elderslie Street,Glasgow,Athena,G3,7AW,5.5,Greek
http://www.just-eat.co.uk/restaurants-athena-g3/menu,55f14312c7447c3da705203c,141 Elderslie Street,Glasgow,Athena,G3,7AW,5.5,Greek
http://www.just-eat.co.uk/restaurants-athenabfishbar-bn41/menu,55f14312c7447c3da705203d,27 Station Road,East Sussex,Athena B Fish Bar - Collection Only,BN41,1GB,6,Fish & Chips
http://www.just-eat.co.uk/restaurants-athenabfishbar-bn41/menu,55f14312c7447c3da705203e,27 Station Road,East Sussex,Athena B Fish Bar - Collection Only,BN41,1GB,6,Fish & Chips
http://www.just-eat.co.uk/restaurants-athenafishbar-ng7/menu,55f14312c7447c3da705203f,296 Nottingham Road,Nottingham,Athena Fish Bar,NG7,7DG,5,Fish & Chips
http://www.just-eat.co.uk/restaurants-athena-gyros-hull/menu,55f14312c7447c3da7052040,155 Newland Avenue,Hull,Athena Gyros,HU5,2ER,5,Greek
http://www.just-eat.co.uk/restaurants-athensgrill-ip4/menu,55f14312c7447c3da7052041,60 Upper Orwell Street,Ipswich,Athens Grill,IP4,1HR,5,Greek
http://www.just-eat.co.uk/restaurants-athina-ng5/menu,55f14312c7447c3da7052042,827-829 Mansfield Road,Nottingham,Athina,NG5,3GF,5,Fish & Chips
http://www.just-eat.co.uk/restaurants-atifafinestindian-bn11/menu,55f14312c7447c3da7052043,66 Newland Road,Worthing,Atifa Finest Indian Takeaway,BN11,1JX,4.5,Curry
http://www.just-eat.co.uk/restaurants-atithi-nw7/menu,55f14312c7447c3da7052044,418 Watford Way,Mill Hill,Atithi,NW7,2QJ,5,Curry
http://www.just-eat.co.uk/restaurants-atithi-nw7/menu,55f14312c7447c3da7052045,418 Watford Way,Mill Hill,Atithi,NW7,2QJ,5,Curry
http://www.just-eat.co.uk/restaurants-atithi-nw7/menu,55f14312c7447c3da7052046,418 Watford Way,Mill Hill,Atithi,NW7,2QJ,5,Curry
http://www.just-eat.co.uk/restaurants-atithiindian-tw1/menu,55f14312c7447c3da7052047,27 York Street Twickenham,London,Atithi Indian Cuisine,TW1,3JZ,5,Curry
http://www.just-eat.co.uk/restaurants-atkinsonsfishandchips-la4/menu,55f14312c7447c3da7052048,255 Lancaster Road,Morecambe,Atkinsons Fish & Chips,LA4,5TJ,5.5,Fish & Chips
http://www.just-eat.co.uk/restaurants-atlanta-hu10/menu,55f14312c7447c3da7052049,147 Kingston Road,Hull,Atlanta Takeaway,HU10,6AL,5,Pizza
http://www.just-eat.co.uk/restaurants-atlanticbakeries-sw9/menu,55f14312c7447c3da705204a,67 Atlantic Road,London,Atlantic Bakeries,SW9,8PU,Not yet rated,Caribbean
http://www.just-eat.co.uk/restaurants-atlanticbakeries-sw9/menu,55f14312c7447c3da705204b,67 Atlantic Road,London,Atlantic Bakeries,SW9,8PU,Not yet rated,Caribbean
http://www.just-eat.co.uk/restaurants-atlanticbbqgrill-se9/menu,55f14312c7447c3da705204c,154 Well Hall Road,London,Atlantic BBQ Grill,SE9,6SN,4,Kebab
http://www.just-eat.co.uk/restaurants-atlantic-fish-RM8/menu,55f14312c7447c3da705204d,202 Bennets Castle Lane,Romford,Atlantic Fish & Chips,RM8,3XP,5.5,Fish & Chips
http://www.just-eat.co.uk/restaurants-atlantic-fish-RM8/menu,55f14312c7447c3da705204e,202 Bennets Castle Lane,Romford,Atlantic Fish & Chips,RM8,3XP,5.5,Fish & Chips
http://www.just-eat.co.uk/restaurants-atlantic-cm19/menu,55f14312c7447c3da705204f,8 Slacksbury Hatch,Harlow,Atlantic Fish Bar,CM19,4ET,4,English
http://www.just-eat.co.uk/restaurants-atlanticfishbar-cm20/menu,55f14312c7447c3da7052050,3 East Gate,Harlow,Atlantic Fish Bar,CM20,1HP,4,Fish & Chips
http://www.just-eat.co.uk/restaurants-atlantic-fish-bar-finsbury-park/menu,55f14312c7447c3da7052051,275 Green Lanes,London,Atlantic Fish Bar,N4,2EX,Not yet rated,Fish & Chips
http://www.just-eat.co.uk/restaurants-atlanticfishbar-s60/menu,55f14312c7447c3da7052052,19 Wellgate,Rotherham,Atlantic Fish Bar - Collection Only,S60,2LT,Not yet rated,Fish & Chips
http://www.just-eat.co.uk/restaurants-atlanticfishbar-bs23/menu,55f14312c7447c3da7052053,69-71 Meadow Street,Weston-Super-Mare,Atlantic Fish Bar & Restaurant,BS23,1QL,5,Burgers
http://www.just-eat.co.uk/restaurants-atlanticgourmet-bt13/menu,55f14312c7447c3da7052054,Twin Spires Centre,County Antrim,Atlantic Gourmet,BT13,2JF,6,Fish & Chips
http://www.just-eat.co.uk/restaurants-atlantis1-hu4/menu,55f14312c7447c3da7052055,1020 Anlaby Road North Humberside,Hull,Atlantis 1,HU4,6AT,5.5,Fish & Chips
http://www.just-eat.co.uk/restaurants-atlantis-fish-and-chips-gillingham/menu,55f14312c7447c3da7052056,18 Skinner Street,Gillingham,Atlantis Fish & Chips,ME7,1HD,Not yet rated,Fish & Chips
http://www.just-eat.co.uk/restaurants-alantisfishbar-b70/menu,55f14312c7447c3da7052057,289 High Street,Birmingham,Atlantis Fish Bar & Cafe,B70,8ND,5.5,Fish & Chips
http://www.just-eat.co.uk/restaurants-alantisfishbar-b70/menu,55f14312c7447c3da7052058,289 High Street,Birmingham,Atlantis Fish Bar & Cafe,B70,8ND,5.5,Fish & Chips
http://www.just-eat.co.uk/restaurants-alantisfishbar-b70/menu,55f14312c7447c3da7052059,289 High Street,Birmingham,Atlantis Fish Bar & Cafe,B70,8ND,5.5,Fish & Chips
http://www.just-eat.co.uk/restaurants-atlantisfishbar-ip24/menu,55f14312c7447c3da705205a,27 Admirals Way Thetford,Norfolk,Atlantis Fish Bar Kebabs & Pizza,IP24,2LB,5,Fish & Chips
http://www.just-eat.co.uk/restaurants-atlantismodernindian-g40/menu,55f14312c7447c3da705205b,591 gallowgate,Glasgow,Atlantis Modern Indian Takeaway,G40,2PE,4.5,Curry
http://www.just-eat.co.uk/restaurants-atlantispizza-hd9/menu,55f14312c7447c3da705205c,2a Hollowgate Holdfirth,Huddersfield,Atlantis Pizza,HD9,2DG,5,Pizza
http://www.just-eat.co.uk/restaurants-atwalsfishandchickenbar-g21/menu,55f14312c7447c3da705205d,163 Springburn Way,Glasgow,Atwals Fish & Chicken Bar,G21,1DT,5,Fish & Chips
http://www.just-eat.co.uk/restaurants-atwalsfishandchickenbar-g21/menu,55f14312c7447c3da705205e,163 Springburn Way,Glasgow,Atwals Fish & Chicken Bar,G21,1DT,5,Fish & Chips
http://www.just-eat.co.uk/restaurants-auvillage-s3/menu,55f14312c7447c3da705205f,85 Wicker,Sheffield,Au Village - Collection Only,S3,8HT,Not yet rated,*NEW*
http://www.just-eat.co.uk/restaurants-augustmoon/menu,55f14312c7447c3da7052060,510 Old London Road,Hastings,August Moon,TN35,5BL,4.5,Chinese
http://www.just-eat.co.uk/restaurants-aumthongthai-bn3/menu,55f14312c7447c3da7052061,60 Western Road,East Sussex,Aumthong Thai Restaurant,BN3,1JD,4.5,Thai
http://www.just-eat.co.uk/restaurants-auntsallys-ws1/menu,55f14313c7447c3da7052062,34 Bridge Street,Walsall,Aunt Sallys,WS1,1HR,4.5,Caribbean
http://www.just-eat.co.uk/restaurants-auntsallys-b4/menu,55f14313c7447c3da7052063,193 Corporation Street,Birmingham,Aunt Sally's,B4,6SE,4.5,Caribbean
http://www.just-eat.co.uk/restaurants-auntsallys-b4/menu,55f14313c7447c3da7052064,193 Corporation Street,Birmingham,Aunt Sally's,B4,6SE,4.5,Caribbean
http://www.just-eat.co.uk/restaurants-auntie-mays-chinese-takeaway-beckenham/menu,55f14313c7447c3da7052065,305 Upper Elmers Road,Beckenham,Auntie May's Chinese Takeaway,BR3,3QP,5,Chinese
http://www.just-eat.co.uk/restaurants-auntie-mays-chinese-takeaway-beckenham/menu,55f14313c7447c3da7052066,305 Upper Elmers Road,Beckenham,Auntie May's Chinese Takeaway,BR3,3QP,5,Chinese
http://www.just-eat.co.uk/restaurants-autentico-liverpool/menu,55f14313c7447c3da7052067,5 Stoker Way,Merseyside,Autentico,L9,1GA,4.5,Pizza
http://www.just-eat.co.uk/restaurants-authenticcurrypot-e9/menu,55f14313c7447c3da7052068,247 Wick Road,London,Authentic Curry Pot,E9,5DG,5.5,Curry
http://www.just-eat.co.uk/restaurants-authentickebab-se23/menu,55f14313c7447c3da7052069,25 Dartmouth Road,London,Authentic Kebab,SE23,3HN,5,Fish & Chips
http://www.just-eat.co.uk/restaurants-avalons/menu,55f14313c7447c3da705206a,8 Church Street,Ilkley,Avalons Mexitalian,LS29,9DS,5,Mexican
http://www.just-eat.co.uk/restaurants-avantepizza-m13/menu,55f14313c7447c3da705206b,34 Brunswick Street,Manchester,Avante Pizza,M13,9TQ,5,Pizza
http://www.just-eat.co.uk/restaurants-avantepizza-m13/menu,55f14313c7447c3da705206c,34 Brunswick Street,Manchester,Avante Pizza,M13,9TQ,5,Pizza
http://www.just-eat.co.uk/restaurants-avanti-pizza-hd1/menu,55f14313c7447c3da705206d,122 Lockwood Road,Huddersfield,Avanti Pizza,HD1,3QX,5.5,Pizza
http://www.just-eat.co.uk/restaurants-avantipizzaandpasta-tw5/menu,55f14313c7447c3da705206e,321 Vicarage Farm Road,Heston,Avanti Pizza & Pasta,TW5,0DR,4.5,Pizza
http://www.just-eat.co.uk/restaurants-avantipizzaandpasta-tw5/menu,55f14313c7447c3da705206f,321 Vicarage Farm Road,Heston,Avanti Pizza & Pasta,TW5,0DR,4.5,Pizza
http://www.just-eat.co.uk/restaurants-avantipizzaandpasta-tw5/menu,55f14313c7447c3da7052070,321 Vicarage Farm Road,Heston,Avanti Pizza & Pasta,TW5,0DR,4.5,Pizza
http://www.just-eat.co.uk/restaurants-avapizza-sh6/menu,55f14313c7447c3da7052071,Unit 12 Front Street Industrial Estate,County Durham,Av-A-Pizza,DH6,2UZ,5,Pizza
http://www.just-eat.co.uk/restaurants-avapizza-sh6/menu,55f14313c7447c3da7052072,Unit 12 Front Street Industrial Estate,County Durham,Av-A-Pizza,DH6,2UZ,5,Pizza
http://www.just-eat.co.uk/restaurants-avesta-bt9/menu,55f14313c7447c3da7052073,124 Lisburn Road,Belfast,Avesta,BT9,6AH,5,Persian
http://www.just-eat.co.uk/restaurants-avonspice-ba15/menu,55f14313c7447c3da7052074,8 Silver street,Wiltshire,Avon Spice,BA15,1JY,5.5,Curry
http://www.just-eat.co.uk/restaurants-avonspice-ba15/menu,55f14313c7447c3da7052075,8 Silver street,Wiltshire,Avon Spice,BA15,1JY,5.5,Curry
http://www.just-eat.co.uk/restaurants-avatarsgoldenfry-ts3/menu,55f14313c7447c3da7052076,5 Lealholm Cresent,Middlesbrough,Avtars Golden Fry-Curries,TS3,0NA,5,Curry
http://www.just-eat.co.uk/restaurants-ayyasonice-b27/menu,55f14313c7447c3da7052077,292 Fox Hollies Road,Birmingham,Ay Ya So Nice Authentic Caribbean Cuisine,B27,7PT,5,Caribbean
http://www.just-eat.co.uk/restaurants-aya2lebabnese-sw19/menu,55f14313c7447c3da7052078,24 Merton High Street,London,Aya 2 Lebanese,SW19,1DN,4.5,Lebanese
http://www.just-eat.co.uk/restaurants-aya2lebabnese-sw19/menu,55f14313c7447c3da7052079,24 Merton High Street,London,Aya 2 Lebanese,SW19,1DN,4.5,Lebanese
http://www.just-eat.co.uk/restaurants-ayapizzeria/menu,55f14313c7447c3da705207a,Pilkington Buildings Roman Road,Middlesbrough,Aya Pizzeria,TS5,6DY,5.5,Pizza
http://www.just-eat.co.uk/restaurants-ayaantandoori-ab16/menu,55f14313c7447c3da705207b,21 Moir Crescent,Aberdeen,Ayaan Tandoori,AB16,7DB,5.5,Curry
http://www.just-eat.co.uk/restaurants-ayaans/menu,55f14313c7447c3da705207c,11 Angel Street,Worcester,Ayaans,WR1,3QT,4,Pizza
http://www.just-eat.co.uk/restaurants-ayaans-cw10/menu,55f14313c7447c3da705207d,18 Hightown,Middlewich,Ayaan's,CW10,9AN,5,Curry
http://www.just-eat.co.uk/restaurants-miamichicken-pr1/menu,55f14313c7447c3da705207e,130 Church Street,Preston,Ayaan's Miami Chicken,PR1,3BT,4.5,Chicken
http://www.just-eat.co.uk/restaurants-miamichicken-pr1/menu,55f14313c7447c3da705207f,130 Church Street,Preston,Ayaan's Miami Chicken,PR1,3BT,4.5,Chicken
http://www.just-eat.co.uk/restaurants-ayamesushi-n1/menu,55f14313c7447c3da7052080,55 Newinton Green Road,London,Ayame Sushi,N1,4QU,5,Japanese
http://www.just-eat.co.uk/restaurants-ayamesushi-n1/menu,55f14313c7447c3da7052081,55 Newinton Green Road,London,Ayame Sushi,N1,4QU,5,Japanese
http://www.just-eat.co.uk/restaurants-ayamesushi-n1/menu,55f14313c7447c3da7052082,55 Newinton Green Road,London,Ayame Sushi,N1,4QU,5,Japanese
http://www.just-eat.co.uk/restaurants-ayazs-ab24/menu,55f14313c7447c3da7052083,5 School Road,Aberdeenshire,Ayaz's,AB24,1TX,5.5,Curry
http://www.just-eat.co.uk/restaurants-aydinsbd18/menu,55f14313c7447c3da7052084,79 Grag Road,Shipley,Aydins,BD18,2ER,5,Curry
http://www.just-eat.co.uk/restaurants-ayishaab11/menu,55f14313c7447c3da7052085,27 Balnagask road,Aberdeen,Ayisha,AB11,8HU,4.5,Curry
http://www.just-eat.co.uk/restaurants-aylesbury-tandoori/menu,55f14313c7447c3da7052086,127 Cambridge Street,Aylesbury Bucks,Aylesbury Tandoori,HP20,1BT,4.5,Curry
http://www.just-eat.co.uk/restaurants-ayrtandoori-ka8/menu,55f14313c7447c3da7052087,13 Tams Brig,Ayr,Ayr Tandoori,KA8,8JH,4.5,Curry
http://www.just-eat.co.uk/restaurants-ayrturkish-ka7/menu,55f14313c7447c3da7052088,1B Arthur Street,Ayrshire,Ayr Turkish Food Club,KA7,1QJ,5,Pizza
http://www.just-eat.co.uk/restaurants-aysan-kebabandpizza-ct11/menu,55f14313c7447c3da7052089,40 Grange Road,Ramsgate,Aysan Kebab & Pizza,CT11,9LP,5.5,Kebab
http://www.just-eat.co.uk/restaurants-aysha-indian/menu,55f14313c7447c3da705208a,50A/51A North Street,Sudbury,Aysha Indian,CO10,1RE,5.5,Curry
http://www.just-eat.co.uk/restaurants-ayubowan-glossop/menu,55f14313c7447c3da705208b,46-50 High Street West,Derbyshire,Ayubowan,SK13,8BH,6,Sri-lankan
http://www.just-eat.co.uk/restaurants-azaad-ph10/menu,55f14313c7447c3da705208c,12 Leslie Street,Blairgowrie,Azaad Takeaway,PH10,6AH,5,Curry
http://www.just-eat.co.uk/restaurants-azaad-dundee/menu,55f14313c7447c3da705208d,4 The Hawthorns,Dundee,AzaadDundee - Poppadoms,DD4,0XS,5.5,Curry
http://www.just-eat.co.uk/restaurants-azadmanzil-m21/menu,55f14313c7447c3da705208e,493-495 Barlow Moor Road,Manchester,Azad Manzil,M21,8AG,5,Curry
http://www.just-eat.co.uk/restaurants-azad-ts18/menu,55f14313c7447c3da705208f,32 Bowesfield Lane Stockton-on-tees,Stockton-on-tees,Azad Tandoori & Pizzeria,TS18,3ER,5,Pizza
http://www.just-eat.co.uk/restaurants-azadtandoori-fk10/menu,55f14313c7447c3da7052090,2B Shillinghill,Alloa,Azad Tandoori Indian Restauarant,FK10,1JT,5.5,Curry
http://www.just-eat.co.uk/restaurants-azaro-bn3/menu,55f14313c7447c3da7052091,115 Church Road,Hove,Azaro Indian Dining - Collection Only,BN3,2AF,5,Curry
http://www.just-eat.co.uk/restaurants-azaro-bn3/menu,55f14313c7447c3da7052092,115 Church Road,Hove,Azaro Indian Dining - Collection Only,BN3,2AF,5,Curry
http://www.just-eat.co.uk/restaurants-azeem-cafe-balti-sheffield/menu,55f14313c7447c3da7052093,20 Station Road,Sheffield,Azeem Cafe Balti,S9,4JU,5.5,Curry
http://www.just-eat.co.uk/restaurants-azeemindian-ox14/menu,55f14313c7447c3da7052094,191 Radley Road,Abingdon,Azeem Indian Takeaway,OX14,3SG,5,Curry
http://www.just-eat.co.uk/restaurants-azeems-bd21/menu,55f14313c7447c3da7052095,89-91 South Street,Keighley,Azeem's,BD21,1AD,5.5,Curry
http://www.just-eat.co.uk/restaurants-azerbaijanrestaurant-w6/menu,55f14313c7447c3da7052096,291-293 King Street,London,Azerbaijan Restaurant,W6,9NH,5,Azerbaijan
http://www.just-eat.co.uk/restaurants-azerbaijanrestaurant-w6/menu,55f14313c7447c3da7052097,291-293 King Street,London,Azerbaijan Restaurant,W6,9NH,5,Azerbaijan
http://www.just-eat.co.uk/restaurants-azericuisinen1/menu,55f14313c7447c3da7052098,95 Caledonian Road,London,Azeri Cuisine,N1,9BT,5,Azerbaijan
http://www.just-eat.co.uk/restaurants-azericuisinen1/menu,55f14313c7447c3da7052099,95 Caledonian Road,London,Azeri Cuisine,N1,9BT,5,Azerbaijan
